Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
25,"J Greenberg","Optimal query expansion (QE) processing methods with semantically encoded structured thesauri terminology",2001,"Journal Of The American Society For Information Science And Technology","John Wiley & Sons Inc","","",295,"2018-11-02","Article","10.1002/asi.1093.abs","1532-2882","",52,6,487,498,25,1.47,25,1,17
23,"M Irsutti, JL Paul, J Selves, JJ Railhac","Castleman disease: CT and MR imaging features of a retroperitoneal location in association with paraneoplastic pemphigus",1999,"European Radiology","Springer Verlag","","",296,"2018-11-02","Article","10.1007/s003300050821","0938-7994","",9,6,1219,1221,23,1.21,6,4,19
22,"H Guesmi, JP Houtteville, P Courtheoux, JM Derlon, F Chapon","Dysembryoplastic neuroepithelial tumors. Features in eight cases, including two with unusual locations.",1999,"Neurochirurgie","Masson Editeur","","",297,"2018-11-02","Article","","0028-3770","",45,3,190,200,22,1.16,4,5,19
24,"N de Parseval, G Diop, S Blaise, F Helle, A Vasilescu, F Matsuda, T Heidmann","Comprehensive search for intra- and inter-specific sequence polymorphisms among coding envelope genes of retroviral origin found in the human genome: genes and pseudogenes",2005,"Bmc Genomics","Biomed Central Ltd","","",298,"2018-11-02","Article","10.1186/1471-2164-6-117","1471-2164","",6,,,,24,1.85,3,7,13
24,"Ricardo Baeza-Yates","Graphs from search engine queries",2007,"Sofsem 2007: Theory And Practice Of Computer Science, Proceedings","Springer-Verlag Berlin","","",299,"2018-11-02","Proceedings Paper","","0302-9743","",4362,,1,8,24,2.18,24,1,11
24,"Zhenyu Liu, Wesley W. Chu","Knowledge-based query expansion to support scenario-specific retrieval of medical free text",2007,"Information Retrieval","Springer","","",300,"2018-11-02","Article","10.1007/s10791-006-9020-6","1386-4564","",10,2,173,202,24,2.18,12,2,11
24,"G Bhardwaj, JC Camillus, DA Hounshell","Continual corporate entrepreneurial search for long-term growth",2006,"Management Science","Inst Operations Research  Management Sciences","","",301,"2018-11-02","Article","10.1287/mnsc.1050.0477","0025-1909","",52,2,248,261,24,2.00,8,3,12
24,"Ann Harding, Rosana Paredes, Robert Suryan, Daniel Roby, David Irons, Rachael Orben, Heather Renner, Rebecca Young, Christopher Barger, Ine Dorresteijn, Alexander Kitaysky","Does location really matter? An inter-colony comparison of seabirds breeding at varying distances from productive oceanographic features in the Bering Sea",2013,"Deep-Sea Research Part Ii-Topical Studies In Oceanography","Pergamon-Elsevier Science Ltd","","",302,"2018-11-02","Article","10.1016/j.dsr2.2013.03.013","0967-0645","",94,,178,191,24,4.80,2,11,5
24,"Peter D. Fabricant, Christopher J. Dy, Ronak M. Patel, John S. Blanco, Shevaun M. Doyle","Internet Search Term Affects the Quality and Accuracy of Online Information About Developmental Hip Dysplasia",2013,"Journal Of Pediatric Orthopaedics","Lippincott Williams & Wilkins","","",303,"2018-11-02","Article","10.1097/BPO.0b013e31827d0dd2","0271-6798","",33,4,361,365,24,4.80,5,5,5
23,"Adan Ortiz-Cordova, Bernard J. Jansen","Classifying Web Search Queries to Identify High Revenue Generating Customers",2012,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",304,"2018-11-02","Article","10.1002/asi.22640","1532-2882","",63,7,1426,1441,23,3.83,12,2,6
24,"Fabrice B. R. Parmentier, Murray T. Maybery, Jane Elsley","The involuntary capture of attention by novel feature pairings: A study of voice-location integration in auditory sensory memory",2010,"Attention Perception & Psychophysics","Springer","","",305,"2018-11-02","Article","10.3758/APP.72.2.179","1943-3921","",72,2,279,284,24,3.00,8,3,8
24,"J. Javaraiah, R. K. Ulrich, L. Bertello, J. E. Boyden","Search for Short-Term Periodicities in the Sun's Surface Rotation: A Revisit",2009,"Solar Physics","Springer","","",306,"2018-11-02","Article","10.1007/s11207-009-9342-9","0038-0938","",257,1,61,69,24,2.67,6,4,9
24,"Nicola Stokes, Yi Li, Lawrence Cavedon, Justin Zobel","Exploring criteria for successful query expansion in the genomic domain",2009,"Information Retrieval","Springer","","",307,"2018-11-02","Article","10.1007/s10791-008-9073-9","1386-4564","",12,1,17,50,24,2.67,6,4,9
21,"Sofia Stamou, Alexandros Ntoulas","Search personalization through query and page topical analysis",2009,"User Modeling And User-Adapted Interaction","Springer","","",308,"2018-11-02","Article","10.1007/s11257-008-9056-y","0924-1868","",19,1,5,33,21,2.33,11,2,9
24,"C Gemund, C Ramu, B Altenberg-Greulich, TJ Gibson","Gene2EST: a BLAST2 server for searching expressed sequence tag (EST) databases with eukaryotic gene-sized queries",2001,"Nucleic Acids Research","Oxford Univ Press","","",309,"2018-11-02","Article","10.1093/nar/29.6.1272","0305-1048","",29,6,1272,1277,24,1.41,6,4,17
23,"David Kemmerer, Daniel Tranel","Searching for the elusive neural substrates of body part terms: A neuropsychological study",2008,"Cognitive Neuropsychology","Routledge Journals, Taylor & Francis Ltd","","",310,"2018-11-02","Review","10.1080/02643290802247052","0264-3294","",25,4,601,629,23,2.30,12,2,10
23,"Fayin Li, Jana Kosecka","Probabilistic location recognition using reduced feature set",2006,"2006 Ieee International Conference On Robotics And Automation (Icra), Vols 1-10","Ieee","","",311,"2018-11-02","Proceedings Paper","10.1109/ROBOT.2006.1642222","1050-4729","",,,3405,,23,1.92,12,2,12
23,"A Shiri, C Revie","Query expansion behavior within a thesaurus-enhanced search environment: A user-centered evaluation",2006,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",312,"2018-11-02","Article","10.1002/asi.20319","1532-2882","",57,4,462,478,23,1.92,12,2,12
23,"ZG Gong, CW Cheang, UL Hou","Web query expansion by WordNet",2005,"Database And Expert Systems Applications, Proceedings","Springer-Verlag Berlin","","",313,"2018-11-02","Article","","0302-9743","",3588,,166,175,23,1.77,8,3,13
23,"Sophie Monchaux, Franck Amadieu, Aline Chevalier, Claudette Marine","Query strategies during information searching: Effects of prior domain knowledge and complexity of the information problems to be solved",2015,"Information Processing & Management","Elsevier Sci Ltd","","",314,"2018-11-02","Article","10.1016/j.ipm.2015.05.004","0306-4573","",51,5,557,569,23,7.67,6,4,3
19,"Hongtao Xie, Yongdong Zhang, Jianlong Tan, Li Guo, Jintao Li","Contextual Query Expansion for Image Retrieval",2014,"Ieee Transactions On Multimedia","Ieee-Inst Electrical Electronics Engineers Inc","","",315,"2018-11-02","Article","10.1109/TMM.2014.2305909","1520-9210","",16,4,1104,1114,19,4.75,4,5,4
22,"Hajime Sueki","Does the volume of Internet searches using suicide-related search terms influence the suicide death rate: Data from 2004 to 2009 in Japan",2011,"Psychiatry And Clinical Neurosciences","Wiley-Blackwell","","",316,"2018-11-02","Article","10.1111/j.1440-1819.2011.02216.x","1323-1316","",65,4,392,394,22,3.14,22,1,7
23,"A Deutsch, V Tannen","Reformulation of XML queries and constraints",2003,"Database Theory Icdt 2003, Proceedings","Springer-Verlag Berlin","","",317,"2018-11-02","Article","","0302-9743","",2572,,225,241,23,1.53,12,2,15
23,"Alex L. White, Marisa Carrasco","Feature-based attention involuntarily and simultaneously improves visual performance across locations",2011,"Journal Of Vision","Assoc Research Vision Ophthalmology Inc","","",318,"2018-11-02","Article","10.1167/11.6.15","1534-7362","",11,6,,,23,3.29,12,2,7
23,"L Huestegge, R Radach, HJ Kunert, D Heller","Visual search in long-term cannabis users with early age of onset",2002,"Brain'S Eye: Neurobiological And Clinical Aspects Of Oculomotor Research","Elsevier Science Bv","","",319,"2018-11-02","Review","","0079-6123","",140,,377,394,23,1.44,6,4,16
22,"DB Das, C Patvardhan","Solution of Economic Load Dispatch using real coded Hybrid Stochastic Search",1999,"International Journal Of Electrical Power & Energy Systems","Elsevier Sci Ltd","","",320,"2018-11-02","Article","","0142-0615","",21,3,165,170,22,1.16,11,2,19
23,"Michael Gebel","Fixed-Term Contracts at Labour Market Entry in West Germany: Implications for Job Search and First Job Quality",2009,"European Sociological Review","Oxford Univ Press","","",321,"2018-11-02","Article","10.1093/esr/jcp005","0266-7215","",25,6,661,675,23,2.56,23,1,9
19,"KH Hsieh, FC Tien","Self-organizing feature maps for solving location-allocation problems with rectilinear distances",2004,"Computers & Operations Research","Pergamon-Elsevier Science Ltd","","",322,"2018-11-02","Article","10.1016/S0305-0548(03)00049-2","0305-0548","",31,7,1017,1031,19,1.36,10,2,14
22,"KC Roberts-Thomson, PM Kistler, JM Kalman","Focal atrial tachycardia I: Clinical features, diagnosis, mechanisms, and anatomic location",2006,"Pace-Pacing And Clinical Electrophysiology","Blackwell Publishing","","",323,"2018-11-02","Review","10.1111/j.1540-8159.2006.00413.x","0147-8389","",29,6,643,652,22,1.83,7,3,12
20,"R BaezaYates, F Saint-Jean","A three level search engine index based in query log distribution",2003,"String Processing And Information Retrieval, Proceedings","Springer-Verlag Berlin","","",324,"2018-11-02","Article","","0302-9743","",2857,,56,65,20,1.33,10,2,15
22,"John W. Ayers, Benjamin M. Althouse, Jon-Patrick Allem, Eric C. Leas, Mark Dredze, Rebecca S. Williams","Revisiting the Rise of Electronic Nicotine Delivery Systems Using Search Query Surveillance",2016,"American Journal Of Preventive Medicine","Elsevier Science Inc","","",325,"2018-11-02","Article","10.1016/j.amepre.2015.12.008","0749-3797","",50,6,,,22,11.00,4,6,2
22,"Cristiano Alicino, Nicola Luigi Bragazzi, Valeria Faccio, Daniela Amicizia, Donatella Panatto, Roberto Gasparini, Giancarlo Icardi, Andrea Orsi","Assessing Ebola-related web search behaviour: insights and implications from an analytical study of Google Trends-based query volumes",2015,"Infectious Diseases Of Poverty","Biomed Central Ltd","","",326,"2018-11-02","Article","10.1186/s40249-015-0090-9","2049-9957","",4,,,,22,7.33,3,8,3
22,"Vasileios Lampos, Andrew C. Miller, Steve Crossan, Christian Stefansen","Advances in nowcasting influenza-like illness rates using search query logs",2015,"Scientific Reports","Nature Publishing Group","","",327,"2018-11-02","Article","10.1038/srep12760","2045-2322","",5,,,,22,7.33,6,4,3
21,"N. Gouthamkumar, Veena Sharma, R. Naresh","Disruption based gravitational search algorithm for short term hydrothermal scheduling",2015,"Expert Systems With Applications","Pergamon-Elsevier Science Ltd","","",328,"2018-11-02","Article","10.1016/j.eswa.2015.05.017","0957-4174","",42,20,7000,7011,21,7.00,7,3,3
22,"Chunlong Li, Jianzhong Zhou, Peng Lu, Chao Wang","Short-term economic environmental hydrothermal scheduling using improved multi-objective gravitational search algorithm",2015,"Energy Conversion And Management","Pergamon-Elsevier Science Ltd","","",329,"2018-11-02","Article","10.1016/j.enconman.2014.09.063","0196-8904","",89,,127,136,22,7.33,6,4,3
22,"Mauricio Santillana, Elaine O. Nsoesie, Sumiko R. Mekaru, David Scales, John S. Brownstein","Using Clinicians' Search Query Data to Monitor Influenza Epidemics",2014,"Clinical Infectious Diseases","Oxford Univ Press Inc","","",330,"2018-11-02","Editorial Material","10.1093/cid/ciu647","1058-4838","",59,10,1446,1450,22,5.50,4,5,4
20,"Lauren R. Biggers, Cecylia Bocovich, Riley Capshaw, Brian P. Eddy, Letha H. Etzkorn, Nicholas A. Kraft","Configuring latent Dirichlet allocation based feature location",2014,"Empirical Software Engineering","Springer","","",331,"2018-11-02","Article","10.1007/s10664-012-9224-x","1382-3256","",19,3,465,500,20,5.00,3,6,4
22,"Jie Lin, Ling-Yu Duan, Yaping Huang, Siwei Luo, Tiejun Huang, Wen Gao","Rate-adaptive Compact Fisher Codes for Mobile Visual Search",2014,"Ieee Signal Processing Letters","Ieee-Inst Electrical Electronics Engineers Inc","","",332,"2018-11-02","Article","10.1109/LSP.2013.2296532","1070-9908","",21,2,195,198,22,5.50,4,6,4
20,"Xiao Zhang, Lei Zhang, Heung-Yeung Shum","QsRank: Query-sensitive Hash Code Ranking for Efficient epsilon-neighbor Search",2012,"2012 Ieee Conference On Computer Vision And Pattern Recognition (Cvpr)","Ieee","","",333,"2018-11-02","Proceedings Paper","","1063-6919","",,,2058,2065,20,3.33,7,3,6
21,"MS Khan, S Khor","Enhanced Web document retrieval using automatic query expansion",2004,"Journal Of The American Society For Information Science And Technology","John Wiley & Sons Inc","","",334,"2018-11-02","Article","10.1002/asi.10341","1532-2882","",55,1,29,40,21,1.50,11,2,14
22,"Giovanni Bussotti, Emanuele Raineri, Ionas Erb, Matthias Zytnicki, Andreas Wilm, Emmanuel Beaudoing, Philipp Bucher, Cedric Notredame","BlastR-fast and accurate database searches for non-coding RNAs",2011,"Nucleic Acids Research","Oxford Univ Press","","",335,"2018-11-02","Article","10.1093/nar/gkr335","0305-1048","",39,16,6886,6895,22,3.14,3,8,7
20,"JH Wu, YF Yuan","Improving searching and reading performance: the effect of highlighting and text color coding",2003,"Information & Management","Elsevier Science Bv","","",336,"2018-11-02","Article","10.1016/S0378-7206(02)00091-5","0378-7206","",40,7,617,637,20,1.33,10,2,15
20,"SL Chuang, LF Chien","Enriching Web taxonomies through subject categorization of query terms from search engine logs",2003,"Decision Support Systems","Elsevier Science Bv","","",337,"2018-11-02","Article","10.1016/S0167-9236(02)00099-4","0167-9236","",35,1,113,127,20,1.33,10,2,15
22,"J. R. Batley, G. Kalmus, C. Lazzeroni, D. J. Munday, M. W. Slater, S. A. Wotton, R. Arcidiacono, G. Bocquet, N. Cabibbo, A. Ceccucci, D. Cundy, V. Falaleev, M. Fidecaro, L. Gatignon, A. Gonidec, W. Kubischta, A. Norton, A. Maier, M. Patel, A. Peters, S. Balev, P. L. Frabetti, E. Goudzovski, P. Hristov, V. Kekelidze, V. Kozhuharov, L. Litov, D. Madigozhin, E. Marinova, N. Molokanova, I. Polenkevich, Y. Potrebenikov, S. Stoynev, A. Zinchenko, E. Monnier, E. Swallow, R. Winston, P. Rubin, A. Walker, W. Baldini, A. Cotta Ramusino, P. Dalpiaz, C. Damiani, M. Fiorini, A. Gianoli, M. Martini, F. Petrucci, M. Savrie, M. Scarpa, H. Wahl","Measurement of the direct emission and interference terms and search for CP violation in the decay K-+/- -> pi(+/-)pi(0)gamma",2010,"European Physical Journal C","Springer","","",338,"2018-11-02","Article","10.1140/epjc/s10052-010-1349-8","1434-6044","",68,1,75,87,22,2.75,0,50,8
22,"Yi Yang, Fei Wu, Dong Xu, Yueting Zhuang, Liang-Tien Chia","Cross-media retrieval using query dependent search methods",2010,"Pattern Recognition","Elsevier Sci Ltd","","",339,"2018-11-02","Article","10.1016/j.patcog.2010.02.015","0031-3203","",43,8,2927,2936,22,2.75,4,5,8
18,"Paul Ogilvie, Ellen Voorhees, Jamie Callan","On the number of terms used in automatic query expansion",2009,"Information Retrieval","Springer","","",340,"2018-11-02","Article","10.1007/s10791-009-9104-1","1386-4564","",12,6,666,679,18,2.00,6,3,9
22,"Arjen Hoogendam, Anton F. H. Stalenhoef, Pieter F. de Vries Robbe, A. John P. M. Overbeke","Analysis of queries sent to PubMed at the point of care: Observation of search behaviour in a medical teaching hospital",2008,"Bmc Medical Informatics And Decision Making","Biomed Central Ltd","","",341,"2018-11-02","Article","10.1186/1472-6947-8-42","1472-6947","",8,,,,22,2.20,6,4,10
21,"Markus Grassl","Searching for linear codes with large minimum distance",2006,"Discovering Mathematics With Magma: Reducing The Abstract To The Concrete","Springer","","",342,"2018-11-02","Article","","1431-1550","",19,,287,313,21,1.75,21,1,12
18,"Junho Cho, Wonyong Sung","Strength-reduced parallel Chien search architecture for strong BCH codes",2008,"Ieee Transactions On Circuits And Systems Ii-Express Briefs","Ieee-Inst Electrical Electronics Engineers Inc","","",343,"2018-11-02","Article","10.1109/TCSII.2007.914898","1549-7747","",55,5,427,431,18,1.80,9,2,10
21,"Ricardo Baeza-Yates, Carlos Hurtado, Marcelo Mendoza","Improving search engines by query clustering",2007,"Journal Of The American Society For Information Science And Technology","Wiley-Blackwell","","",344,"2018-11-02","Article","10.1002/asi.20627","1532-2882","",58,12,1793,1804,21,1.91,7,3,11
21,"Lin Li, Zhenglu Yang, Botao Wang, Masaru Kitsuregawa","Dynamic adaptation strategies for long-term and short-term user profile to personalize search",2007,"Advances In Data And Web Management, Proceedings","Springer-Verlag Berlin","","",345,"2018-11-02","Proceedings Paper","","0302-9743","",4505,,228,,21,1.91,5,4,11
21,"Ming-Hung Hsu, Ming-Feng Tsai, Hsin-Hsi Chen","Query expansion with ConceptNet and WordNet: An intrinsic comparison",2006,"Information Retrieval Technology, Proceedings","Springer-Verlag Berlin","","",346,"2018-11-02","Article","","0302-9743","",4182,,1,13,21,1.75,7,3,12
